name,table,community,community_code,land,table_title,table_abbr,viv_e,index,poll,year,value,villages_value,near_value
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1738,80,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1741,75,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1743,80,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1744,75,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1745,80,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1746,80,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1747,80,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1748,100,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1749,125,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1751,150,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1754,130,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1757,150,,
jaroczew,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_jrczw,156,1758,156,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1732,25,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1735,515,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1736,675,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1737,443,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1738,670,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1739,696,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1741,375,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1742,941,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1743,650,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1744,675,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1745,675,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1746,606,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1747,606,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1748,680,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1749,660,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1751,630,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1752,630,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1753,700,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1754,630,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1757,818,,
lipsko,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_lpsk,800,1758,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1717,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1718,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1719,900,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1720,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1721,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1722,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1723,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1724,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1725,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1726,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1727,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1728,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1729,1185,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1731,721,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1732,321,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1733,498,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1734,500,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1735,500,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1736,1585,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1737,1350,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1739,334,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1741,1100,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1742,1200,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1743,750,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1744,755,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1745,750,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1746,771,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1747,771,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1748,100,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1749,860,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1751,1150,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1752,950,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1753,950,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1754,950,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1760,1129,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1761,1050,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1762,1160,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1763,1265,,
sokal,0501,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeship of Bełz,chl,blz,blz_skl,1265,1764,1265,,
bilgoraj,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_blgrj,,1721,999,,
bilgoraj,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_blgrj,,1722,999,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1717,1311,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1718,1311,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1719,1332,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1720,1299,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1721,1299,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1722,1299,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1723,1425,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1724,1329,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1725,1320,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1726,1200,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1727,1053,220,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1728,2283,300,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1729,1800,300,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1731,2011,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1732,1352,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1735,2400,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1736,2199,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1737,2061,198.6,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1742,150,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1743,600,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1746,321,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1747,321,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1748,700,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1749,1020,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1751,1322,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1752,1400,75,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1753,815,70,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1754,1500,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1757,1559,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1758,2102,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1760,1412,87,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1761,1120,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1762,1834,66,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1763,1982,,
chelm,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_chlm,1612,1764,1612,,
gorzkow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_grzkw,,1717,219,,
gorzkow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_grzkw,,1718,219,,
gorzkow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_grzkw,,1719,270,,
gorzkow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_grzkw,,1720,180,,
gorzkow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_grzkw,,1721,249,,
gorzkow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,lbl,lbl_grzkw,,1742,100,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1717,717,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1718,717,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1719,1137,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1720,780,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1721,1947,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1722,1542,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1723,450,,
gorzkow_totals,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,,NA_grzkw_ttls,,1742,200,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1741,1020,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1743,900,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1744,805,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1745,820,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1749,950,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1753,800,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1755,720,,
holeszow,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_hlszw,650,1757,650,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1717,198,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1718,198,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1719,300,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1720,360,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1721,450,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1722,450,,
krasnobrod,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnbrd,,1723,450,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,228,1717,318,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,228,1718,318,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,228,1723,240,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,228,1728,264,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,220,1749,205,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,220,1751,220,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,220,1752,200,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,220,1754,220,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,220,1755,264,,
krosniczyn,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_krsnczyn,220,1762,220,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1717,2520,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1718,2520,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1719,2520,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1720,2520,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1721,2499,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1722,2520,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1723,2418,,
lubomla,0502,chelm_belz,chlmblz,Chellm-Belz,Chełm-Bełz Voivodeships of Lublin and Ruś (districts of Chełm and Przemyśl),chl_lub_rus,rus,rus_lbml,1890,1724,2958,,
