table,index,year,value,geometry,potential,villages_value,near_value,name,voivodeship,land,community,community_code,table_abbr
1403,wol_czrtrysk,1757,70,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_czrtrysk,1758,70,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_czrtrysk,1760,126,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_czrtrysk,1762,90,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_czrtrysk,1763,90,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_czrtrysk,1764,100,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_czrtrysk,1765,73,2880194.0276719|6661098.39545098,100,0,0,czartorysk,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1736,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1737,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1738,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1741,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1742,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1743,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1744,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1745,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1746,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1747,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1748,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1749,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1751,36,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1752,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1753,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1755,60,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1757,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1758,30,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1760,31,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1761,31,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1762,31,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_cztwrtn,1763,32,"[2834803.30757396, 6629102.636720077]",32,0,0,czetwertnie,wol,Wolyn,luck,lck,luck
1403,wol_drwcz,1742,30,"[2756246.6247709743, 6533499.766170222]",0,0,0,derewicz,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1722,75,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1723,75,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1724,75,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1725,150,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1726,80,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1728,75,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1729,75,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1731,60,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1732,60,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1733,80,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1734,80,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1735,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1736,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1737,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1738,35,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1743,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1744,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1745,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1746,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1747,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1748,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1749,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1751,45,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1757,40,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1760,50,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1761,50,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1762,50,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_grdk,1763,50,2956815.81515819|6302486.25418224,50,0,0,grodek,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1724,69,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1725,50,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1726,30,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1728,25,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1729,25,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1731,25,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1732,30,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1733,30,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1734,30,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1735,40,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1737,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1738,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1741,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1742,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1743,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1744,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1745,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1746,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1747,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1748,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1749,30,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1751,42,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1752,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1753,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1755,70,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1757,35,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1760,44,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1761,44,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1762,44,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1763,44,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1764,44,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_jnwk,1765,52,2811822.15174117|6637652.64907937,44,0,0,janowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1720,240,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1721,198,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1722,198,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1723,249,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1724,279,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1726,279,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1728,300,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1729,300,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1731,300,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1732,300,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1733,320,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1734,320,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1735,300,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1737,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1738,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1739,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1741,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1742,330,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1743,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1744,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1745,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1746,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1747,300,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1748,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1749,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1751,324,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1752,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1753,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1754,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1755,310,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1757,390,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1760,393,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1761,393,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1762,393,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1763,393,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1764,400,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_kszwk,1765,162,2818910.85818679|6649808.34268768,400,0,0,kaszowka,wol,Wolyn,luck,lck,luck
1403,wol_klkw,1765,16,"[3011473.406846619, 6538570.386282447]",0,0,0,kilikiew,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1721,600,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1722,498,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1723,600,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1724,600,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1725,399,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1726,600,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1728,400,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1729,400,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1737,600,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1760,450,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1761,450,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1762,450,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1763,500,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1764,500,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klwn,1765,972,2891841.89746854|6575138.93686669,500,0,0,klewan,wol,Wolyn,luck,lck,luck
1403,wol_klk,1720,243,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1722,240,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1723,249,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1724,249,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1725,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1726,240,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1728,250,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1729,166,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1731,260,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1732,250,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1733,250,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1734,250,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1735,245,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1736,280,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1739,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1743,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1744,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1747,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1748,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1749,250,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1751,191,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1752,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1754,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1755,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1757,390,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1760,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1762,300,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1763,350,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1764,400,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_klk,1765,271,2858362.54944461|6638656.32831113,400,0,0,kolki,wol,Wolyn,luck,lck,luck
1403,wol_krsnstw,1757,250,2578931.09537218|6617809.44414244,250,0,0,krasnostaw,wol,Wolyn,luck,lck,luck
1403,wol_krsnstw,1765,82,2578931.09537218|6617809.44414244,250,0,0,krasnostaw,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1720,98,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1721,180,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1725,120,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1726,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1728,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1729,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1731,80,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1732,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1733,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1734,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1736,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1737,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1738,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1739,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1741,100,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1742,90,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1743,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1744,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1745,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1746,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1747,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1748,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1749,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1751,102,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1752,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1753,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1754,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1755,95,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1757,120,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1760,120,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1761,127,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1762,127,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1763,127,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1764,127,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_lsznwk,1765,26,"[2792981.637745908, 6488264.703746524]",127,0,0,leszniowek,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1720,813,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1721,600,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1726,549,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1728,200,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1729,200,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1732,200,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1734,200,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1743,300,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1744,200,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1747,300,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1753,300,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1757,800,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1758,350,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
1403,wol_mrwc,1762,300,2848228.65566697|6536572.9774592,400,0,0,morawica,wol,Wolyn,luck,lck,luck
